Table 1
Mã hàng,Tên mặt hàng,Nhóm mặt hàng,Đơn vị tính,Giá bán,Giá nhập,Mặc định giảm giá,Mặc định giảm tiền,Giá sỉ 1 CÁI,Mã sẵn có,Ghi chú,Giá sỉ CHẴN,Giá có hoá đơn đỏ,Không in chế biến,Đơn vị tính chẵn,Quy đổi,Giá bán chẵn
8935036674074,CẬU BÉ RỒNG T97,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7131503630097,,0.00,0.00,FALSE,,0.00,0.00
8935036674081,CẬU BÉ RỒNG T98,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7131503630098,,0.00,0.00,FALSE,,0.00,0.00
8935036674098,CẬU BÉ RỒNG T99,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7131503630099,,0.00,0.00,FALSE,,0.00,0.00
8935036676887,CẬU BÉ RỒNG T101,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7131503630101,,0.00,0.00,FALSE,,0.00,0.00
8935036676894,CẬU BÉ RỒNG T102,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7131503630102,,0.00,0.00,FALSE,,0.00,0.00
8935036676900,CẬU BÉ RỒNG T103,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7131503630103,,0.00,0.00,FALSE,,0.00,0.00
8935036676917,CẬU BÉ RỒNG T104,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7131503630104,,0.00,0.00,FALSE,,0.00,0.00
8935036676931,TTDGVN Anh chàng nhanh trí,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290025,,0.00,0.00,FALSE,,0.00,0.00
8935036676955,TTDGVN Bó củi biết bay,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290027,,0.00,0.00,FALSE,,0.00,0.00
8935036677037,TTDGVN Con chim khách mầu nhiệm,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290030,,0.00,0.00,FALSE,,0.00,0.00
8935036677051,TTDGVN Hai ông tiến sĩ,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290011,,0.00,0.00,FALSE,,0.00,0.00
8935036677068,TTDGVN  Hố vàng hố bạc,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290012,,0.00,0.00,FALSE,,0.00,0.00
8935036677082,TTDGVN Nàng tiên cua,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290033,,0.00,0.00,FALSE,,0.00,0.00
8935036677099,TTDGVN Nàng tiên hổ,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290034,,0.00,0.00,FALSE,,0.00,0.00
8935036677105,TTDGVN Người vợ hiền,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290017,,0.00,0.00,FALSE,,0.00,0.00
8935036677143,TTDGVN Sự tích ao Phật,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290037,,0.00,0.00,FALSE,,0.00,0.00
8935036677174,TTDGVN Thằng quấy,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290039,,0.00,0.00,FALSE,,0.00,0.00
8935036681584,TTDGVN Sự tích hồ gươm,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290022,,0.00,0.00,FALSE,,0.00,0.00
8935036683199,CẬU BÉ RỒNG T105,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7141503630105,,0.00,0.00,FALSE,,0.00,0.00
8935036683915,TTDGVN Hạt lúa thần,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290059,,0.00,0.00,FALSE,,0.00,0.00
8935036683939,TTDGVN Người bán trống và lũ quỷ,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290003,,0.00,0.00,FALSE,,0.00,0.00
8935036687494,CẬU BÉ RỒNG T109,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7141503630109,,0.00,0.00,FALSE,,0.00,0.00
8935036687524,CẬU BÉ RỒNG T112,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7141503630112,,0.00,0.00,FALSE,,0.00,0.00
8935036688453,TTDGVN Voi ngà vàng,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290028,,0.00,0.00,FALSE,,0.00,0.00
8935036688477,TTDGVN An Dương Vương xây thành ốc,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290049,,0.00,0.00,FALSE,,0.00,0.00
8935036688491,TTDGVN Phiên chợ hẹn ước,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290053,,0.00,0.00,FALSE,,0.00,0.00
8935036688507,TTDGVN Con gái nàng tiên núi,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290020,,0.00,0.00,FALSE,,0.00,0.00
8935036688545,TTDGVN Chàng ngốc và gã bợm,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290054,,0.00,0.00,FALSE,,0.00,0.00
8935036688552,TTDGVN Mụ lười,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290037,,0.00,0.00,FALSE,,0.00,0.00
8935036688620,TTDGVN Người cha và ba con trai,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290047,,0.00,0.00,FALSE,,0.00,0.00
8935036689078,TTDGVN Ngôi đền giữa biển,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6151400290044,,0.00,0.00,FALSE,,0.00,0.00
8935036689672,CONAN T5,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470005,,0.00,0.00,FALSE,,0.00,0.00
8935036689726,CONAN T10,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470010,,0.00,0.00,FALSE,,0.00,0.00
8935036689757,CONAN T13,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470013,,0.00,0.00,FALSE,,0.00,0.00
8935036689818,CONAN T19,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470019,,0.00,0.00,FALSE,,0.00,0.00
8935036689931,CONAN T31,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470031,,0.00,0.00,FALSE,,0.00,0.00
8935036690036,CONAN T41,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470041,,0.00,0.00,FALSE,,0.00,0.00
8935036690043,CONAN T42,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470042,,0.00,0.00,FALSE,,0.00,0.00
8935036690074,CONAN T45,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470045,,0.00,0.00,FALSE,,0.00,0.00
8935036690128,CONAN T50,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470050,,0.00,0.00,FALSE,,0.00,0.00
8935036690197,CONAN T57,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470057,,0.00,0.00,FALSE,,0.00,0.00
8935036690210,CONAN T59,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470059,,0.00,0.00,FALSE,,0.00,0.00
8935036690234,CONAN T61,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470061,,0.00,0.00,FALSE,,0.00,0.00
8935036690258,CONAN T63,,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470063,,0.00,0.00,FALSE,,0.00,0.00
8935036690265,CONAN T64,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470064,,0.00,0.00,FALSE,,0.00,0.00
8935036690296,CONAN T67,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470067,,0.00,0.00,FALSE,,0.00,0.00
8935036690302,CONAN T68,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470068,,0.00,0.00,FALSE,,0.00,0.00
8935036690319,CONAN T69,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470069,,0.00,0.00,FALSE,,0.00,0.00
8935036690340,CONAN T72,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470072,,0.00,0.00,FALSE,,0.00,0.00
8935036690388,CONAN T76,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470076,,0.00,0.00,FALSE,,0.00,0.00
8935036690395,CONAN T77,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470077,,0.00,0.00,FALSE,,0.00,0.00
8935036690401,CONAN T78,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470078,,0.00,0.00,FALSE,,0.00,0.00
8935036690425,CONAN T80,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470080,,0.00,0.00,FALSE,,0.00,0.00
8935036692658,TTDGVN Sự tích con thạch sùng,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290034,,0.00,0.00,FALSE,,0.00,0.00
8935036692665,TTDGVN Ông trạng quét,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290046,,0.00,0.00,FALSE,,0.00,0.00
8935036692986,CẬU BÉ RỒNG T89,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7141503630116,,0.00,0.00,FALSE,,0.00,0.00
8935036692993,CẬU BÉ RỒNG T19,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151505570019,,0.00,0.00,FALSE,,0.00,0.00
8935036694096,TTDGVN Con cóc là cậu ông trời,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290009,,0.00,0.00,FALSE,,0.00,0.00
8935036694102,TTDGVN Sọ dừa,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290019,,0.00,0.00,FALSE,,0.00,0.00
8935036697486,CẬU BÉ RỒNG T121,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7171505570121,,0.00,0.00,FALSE,,0.00,0.00
8935036698421,TTDGVN Sự tích Phật Bà Quan Âm,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290054,,0.00,0.00,FALSE,,0.00,0.00
8935036699756,CẬU BÉ RỒNG T125,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630125,,0.00,0.00,FALSE,,0.00,0.00
8935036699831,CẬU BÉ RỒNG T126,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630126,,0.00,0.00,FALSE,,0.00,0.00
8935036699855,CẬU BÉ RỒNG T128,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630128,,0.00,0.00,FALSE,,0.00,0.00
8935095621743,MVCHVS Thực vật,10 VAN CAU HOI VI SAO (MVCHVS),Quyển,"36,000.00",0.00,0.00,0.00,0.00,9786048827984,,0.00,0.00,FALSE,,0.00,0.00
8935244801125,CẬU BÉ RỒNG T131,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630131,,0.00,0.00,FALSE,,0.00,0.00
8935244801132,CẬU BÉ RỒNG T132,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630132,,0.00,0.00,FALSE,,0.00,0.00
8935244801163,POKÉMON TM Đặc biệt T3,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220003,,0.00,0.00,FALSE,,0.00,0.00
8935244801187,POKÉMON TM Đặc biệt T5,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220005,,0.00,0.00,FALSE,,0.00,0.00
8935244803242,CẬU BÉ RỒNG T94,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7171505570094,,0.00,0.00,FALSE,,0.00,0.00
8935244803259,CẬU BÉ RỒNG T96,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7171505570096,,0.00,0.00,FALSE,,0.00,0.00
8935244804331,CẬU BÉ RỒNG T133,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630133,,0.00,0.00,FALSE,,0.00,0.00
8935244804348,CẬU BÉ RỒNG T134,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630134,,0.00,0.00,FALSE,,0.00,0.00
8935244804355,CẬU BÉ RỒNG T135,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630135,,0.00,0.00,FALSE,,0.00,0.00
8935244804362,CẬU BÉ RỒNG T136,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7551503630136,,0.00,0.00,FALSE,,0.00,0.00
8935244805420,CẬU BÉ RỒNG T137,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7171505570137,,0.00,0.00,FALSE,,0.00,0.00
8935244805437,CẬU BÉ RỒNG T138,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630138,,0.00,0.00,FALSE,,0.00,0.00
8935244805468,CẬU BÉ RỒNG T141,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7151503630141,,0.00,0.00,FALSE,,0.00,0.00
8935244806892,POKÉMON TM Đặc biệt T6,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220006,,0.00,0.00,FALSE,,0.00,0.00
8935244806908,POKÉMON TM Đặc biệt T7,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220007,,0.00,0.00,FALSE,,0.00,0.00
8935244806915,POKÉMON TM Đặc biệt T8,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220008,,0.00,0.00,FALSE,,0.00,0.00
8935244806922,POKÉMON TM Đặc biệt T6,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220009,,0.00,0.00,FALSE,,0.00,0.00
8935244806939,POKÉMON TM Đặc biệt T10,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220010,,0.00,0.00,FALSE,,0.00,0.00
8935244808568,POKÉMON TM Đặc biệt T11,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220011,,0.00,0.00,FALSE,,0.00,0.00
8935244809312,POKÉMON TM Đặc biệt T12 ,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220012,,0.00,0.00,FALSE,,0.00,0.00
8936065771949,TCTVN Sự tích cái bình vôi,TRUYEN CO TICH VIET NAM ( TCTVN),Quyển,"10,000.00",0.00,0.00,0.00,"8,500.00",9786047853908,,0.00,0.00,FALSE,,0.00,0.00
978,CẬU BÉ RỒNG T168,,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",71715036301681,,0.00,0.00,FALSE,,0.00,0.00
9786041005280,NNA phòng trọ 3 người,NGUYỄN NHẬT ÁNH,Quyển,"59,000.00",0.00,0.00,0.00,0.00,8934974124597,,0.00,0.00,FALSE,,0.00,0.00
9786041005433,NNA Trại hoa vàng,NGUYỄN NHẬT ÁNH,Quyển,"66,000.00",0.00,0.00,0.00,0.00,8934974122777,,0.00,0.00,FALSE,,0.00,0.00
9786041079564,BÉ TKC Sự tích bánh chưng bánh giầy,BE TAP KE CHUYEN,Quyển,"10,000.00",0.00,0.00,0.00,"8,500.00",8934974140719,,0.00,0.00,FALSE,,0.00,0.00
9786042028288,CẬU BÉ RỒNG T3,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570003,,0.00,0.00,FALSE,,0.00,0.00
9786042028295,CẬU BÉ RỒNG T4,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570004,,0.00,0.00,FALSE,,0.00,0.00
9786042028349,CẬU BÉ RỒNG T9,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570009,,0.00,0.00,FALSE,,0.00,0.00
9786042028356,CẬU BÉ RỒNG T10,,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570010,,0.00,0.00,FALSE,,0.00,0.00
9786042028394,CẬU BÉ RỒNG T14,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570014,,0.00,0.00,FALSE,,0.00,0.00
9786042028950,CẬU BÉ RỒNG T70,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570070,,0.00,0.00,FALSE,,0.00,0.00
9786042029032,CẬU BÉ RỒNG T78,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570078,,0.00,0.00,FALSE,,0.00,0.00
9786042029063,CẬU BÉ RỒNG T81,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570081,,0.00,0.00,FALSE,,0.00,0.00
9786042029070,CẬU BÉ RỒNG T82,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"66,000.00",7181505570082,,0.00,0.00,FALSE,,0.00,0.00
9786042029124,CẬU BÉ RỒNG T87,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570087,,0.00,0.00,FALSE,,0.00,0.00
9786042029131,CẬU BÉ RỒNG T88,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7161503630088,,0.00,0.00,FALSE,,0.00,0.00
9786042029254,CẬU BÉ RỒNG T100,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570100,,0.00,0.00,FALSE,,0.00,0.00
9786042029490,CẬU BÉ RỒNG T124,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570124,,0.00,0.00,FALSE,,0.00,0.00
9786042029551,CẬU BÉ RỒNG T130,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570130,,0.00,0.00,FALSE,,0.00,0.00
9786042029650,CẬU BÉ RỒNG T140,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7181505570140,,0.00,0.00,FALSE,,0.00,0.00
9786042029681,CẬU BÉ RỒNG T143,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7161503630143,,0.00,0.00,FALSE,,0.00,0.00
9786042029698,Cậu bé Rồng T144,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7161503630144,,0.00,0.00,FALSE,,0.00,0.00
9786042029704,CẬU BÉ RỒNG T145,CẬU BÉ RỒNG,Quyển,"8,000.00","6,000.00",0.00,0.00,"6,600.00",7161503630145,,0.00,0.00,FALSE,,0.00,0.00
9786042033848,TTDGVN Nợ như chúa chôm,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290018,,0.00,0.00,FALSE,,0.00,0.00
9786042033947,TTDGVN Ba chàng trai tài giỏi,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290001,,0.00,0.00,FALSE,,0.00,0.00
9786042034081,TTDGVN chiếc áo tàng hình,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290006,,0.00,0.00,FALSE,,0.00,0.00
9786042034166,TTDGVN Cười ra vàng,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290010,,0.00,0.00,FALSE,,0.00,0.00
9786042034173,TTDGVN Cường bạo chúa trời,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290057,,0.00,0.00,FALSE,,0.00,0.00
9786042034203,TTDGVN Diệt mãng xà,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290058,,0.00,0.00,FALSE,,0.00,0.00
9786042034265,TTDGVN Kiện ngành đa,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290013,,0.00,0.00,FALSE,,0.00,0.00
9786042034289,TTDGVN Miếng trầu kỳ diệu,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290014,,0.00,0.00,FALSE,,0.00,0.00
9786042034319,TTDGVN Nàng công chúa nhìn xa,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290015,,0.00,0.00,FALSE,,0.00,0.00
9786042034326,TTDGVN Nàng phương hoa,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290016,,0.00,0.00,FALSE,,0.00,0.00
9786042034586,TTDGVN Tống trân cúc hoa,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290024,,0.00,0.00,FALSE,,0.00,0.00
9786042048347,TTDGVN Cô bé mồ côi,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290007,,0.00,0.00,FALSE,,0.00,0.00
9786042048354,TTDGVN Điều ước  cuối cùng,TRANH TRUYEN DAN GIAN VN,Quyển,"15,000.00",0.00,0.00,0.00,"13,200.00",6171400290050,,0.00,0.00,FALSE,,0.00,0.00
9786042071987,POKÉMON TM Đặc biệt T13 ,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220013,,0.00,0.00,FALSE,,0.00,0.00
9786042071994,POKÉMON TM Đặc biệt T14,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220014,,0.00,0.00,FALSE,,0.00,0.00
9786042072007,POKÉMON TM Đặc biệt T15,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220015,,0.00,0.00,FALSE,,0.00,0.00
9786042072014,POKÉMON TM Đặc biệt T16,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220016,,0.00,0.00,FALSE,,0.00,0.00
9786042072021,POKÉMON TM Đặc biệt T17,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220017,,0.00,0.00,FALSE,,0.00,0.00
9786042072038,POKÉMON TM Đặc biệt T18,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220018,,0.00,0.00,FALSE,,0.00,0.00
9786042072045,POKÉMON TM Đặc biệt T19,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220019,,0.00,0.00,FALSE,,0.00,0.00
9786042072069,POKÉMON TM Đặc biệt T21,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220021,,0.00,0.00,FALSE,,0.00,0.00
9786042072076,POKÉMON TM Đặc biệt T22,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220022,,0.00,0.00,FALSE,,0.00,0.00
9786042072083,POKÉMON TM Đặc biệt T23,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220023,,0.00,0.00,FALSE,,0.00,0.00
9786042072090,POKÉMON TM Đặc biệt T24,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220024,,0.00,0.00,FALSE,,0.00,0.00
9786042072106,POKÉMON TM Đặc biệt T25,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220025,,0.00,0.00,FALSE,,0.00,0.00
9786042072113,POKÉMON TM Đặc biệt T26,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220026,,0.00,0.00,FALSE,,0.00,0.00
9786042072120,POKÉMON TM Đặc biệt T27,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220027,,0.00,0.00,FALSE,,0.00,0.00
9786042072137,POKÉMON TM Đặc biệt T28,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220028,,0.00,0.00,FALSE,,0.00,0.00
9786042072144,POKÉMON  TM đặc biệt T29,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220029,,0.00,0.00,FALSE,,0.00,0.00
9786042072151,POKÉMON TM Đặc biệt T30,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220030,,0.00,0.00,FALSE,,0.00,0.00
9786042072168,POKÉMON TM Đặc biệt T31,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220031,,0.00,0.00,FALSE,,0.00,0.00
9786042072175,POKÉMON TM Đặc biệt T32,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220032,,0.00,0.00,FALSE,,0.00,0.00
9786042072182,POKÉMON TM Đặc biệt T33,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,5162209220033,,0.00,0.00,FALSE,,0.00,0.00
9786042072199,POKÉMON TM Đặc biệt T34,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,5162209220034,,0.00,0.00,FALSE,,0.00,0.00
9786042072205,POKÉMON TM Đặc biệt T35,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,6172209220035,,0.00,0.00,FALSE,,0.00,0.00
9786042072212,POKÉMON TM Đặc biệt T36,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,5172209220036,,0.00,0.00,FALSE,,0.00,0.00
9786042072229,POKÉMON TM Đặc biệt T37,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,5172209220037,,0.00,0.00,FALSE,,0.00,0.00
9786042072236,POKÉMON TM Đặc biệt T38,TRUYỆN,Quyển,"22,000.00",0.00,0.00,0.00,0.00,5172209220038,,0.00,0.00,FALSE,,0.00,0.00
9786042075169,CONAN T89,CONAN,Quyển,"18,000.00",0.00,0.00,0.00,0.00,6172208470089,,0.00,0.00,FALSE,,0.00,0.00
